;N�  EXPEDIENTE;FECHA;HORA;CALLE;N�MERO;DISTRITO;TIPO ACCIDENTE;ESTADO METEREOL�GICO;TIPO VEH�CULO;TIPO PERSONA;RANGO DE EDAD;SEXO;LESIVIDAD*;Unnamed: 13;Country;City;FixedAddress;FullAddress;latitude;longitude
549;2019S029005;27/08/2019;20:05;PASEO. PONTONES / PASEO. MELANCOLICOS;-;ARGANZUELA;Ca�da;Despejado;Bicicleta;Conductor;DE 45 A 49 A�OS;Mujer;1.0;;Spain;Madrid;PASEO PONTONES;PASEO PONTONES Madrid Spain;40.40424;-3.71835
550;2019S029018;28/08/2019;13:00;PASEO. GENERAL MARTINEZ CAMPOS;41;CHAMBER�;Alcance;Despejado;Bicicleta;Conductor;DE 25 A 29 A�OS;Hombre;2.0;;Spain;Madrid;PASEO GENERAL MARTINEZ CAMPOS;PASEO GENERAL MARTINEZ CAMPOS Madrid Spain;40.43506;-3.6954
551;2019S028983;28/08/2019;10:50;CALL. FUENTE CARRANTONA;61;MORATALAZ;Colisi�n fronto-lateral;Despejado;Bicicleta;Conductor;DE 65 A 69 A�OS;Hombre;7.0;;Spain;Madrid;CALLE FUENTE CARRANTONA;CALLE FUENTE CARRANTONA Madrid Spain;40.40199;-3.63548
552;2019S028983;28/08/2019;10:50;CALL. FUENTE CARRANTONA;61;MORATALAZ;Colisi�n fronto-lateral;Despejado;Bicicleta;Conductor;DE 50 A 54 A�OS;Hombre;7.0;;Spain;Madrid;CALLE FUENTE CARRANTONA;CALLE FUENTE CARRANTONA Madrid Spain;40.40199;-3.63548
553;2019S028981;28/08/2019;9:35;CALL. CONDE DE PE�ALVER;68;SALAMANCA;Alcance;Despejado;Bicicleta;Conductor;DE 35 A 39 A�OS;Hombre;7.0;;Spain;Madrid;CALLE CONDE DE PE�ALVER;CALLE CONDE DE PE�ALVER Madrid Spain;40.4316;-3.67514
554;2019S029079;29/08/2019;22:45;CALL. LUCHANA;30;CHAMBER�;Ca�da;Despejado;Bicicleta;Conductor;DE 30 A 34 A�OS;Hombre;14.0;;Spain;Madrid;CALLE LUCHANA;CALLE LUCHANA Madrid Spain;40.43089;-3.69968
555;2019S029101;29/08/2019;14:45;PASEO. ALBERTO PALACIOS;11;VILLAVERDE;Atropello a persona;Despejado;Bicicleta;Conductor;DESCONOCIDA;;;;Spain;Madrid;PASEO ALBERTO PALACIOS;PASEO ALBERTO PALACIOS Madrid Spain;40.34458;-3.71311
556;2019S029101;29/08/2019;14:45;PASEO. ALBERTO PALACIOS;11;VILLAVERDE;Atropello a persona;Despejado;Bicicleta;Peat�n;DE 0 A 5 A�OS;Hombre;7.0;;Spain;Madrid;PASEO ALBERTO PALACIOS;PASEO ALBERTO PALACIOS Madrid Spain;40.34458;-3.71311
557;2019S029022;29/08/2019;8:00;CALL. CAMPEZO / CALL. LAGUARDIA;-;SAN BLAS-CANILLEJAS;Colisi�n fronto-lateral;Despejado;Bicicleta;Conductor;DE 25 A 29 A�OS;Hombre;6.0;;Spain;Madrid;CALLE CAMPEZO;CALLE CAMPEZO Madrid Spain;40.44671;-3.58255
558;2019S029033;29/08/2019;2:35;CALL. SEGOVIA / RONDA. SEGOVIA;-;ARGANZUELA;Colisi�n fronto-lateral;;Bicicleta;Conductor;DE 35 A 39 A�OS;Hombre;;;Spain;Madrid;CALLE SEGOVIA;CALLE SEGOVIA Madrid Spain;40.41389;-3.71493
559;2019S029200;30/08/2019;21:40;CALL. PRINCESA;31;MONCLOA-ARAVACA;Colisi�n fronto-lateral;Despejado;Bicicleta;Conductor;DE 21 A 24 A�OS;Hombre;5.0;;Spain;Madrid;CALLE PRINCESA;CALLE PRINCESA Madrid Spain;40.4289;-3.71503
560;2019S029561;30/08/2019;16:45;CALL. MARQUES DE CUBAS;18;CENTRO;Choque contra obst�culo fijo;Despejado;Bicicleta;Conductor;DE 30 A 34 A�OS;Hombre;2.0;;Spain;Madrid;CALLE MARQUES DE CUBAS;CALLE MARQUES DE CUBAS Madrid Spain;40.37253;-3.4809
561;2019S029285;31/08/2019;21:50;CALL. RAMON GOMEZ DE LA SERNA; 9A;FUENCARRAL-EL PARDO;Colisi�n fronto-lateral;Despejado;Bicicleta;Conductor;DE 18 A 20 A�OS;Hombre;7.0;;Spain;Madrid;CALLE RAMON GOMEZ DE LA SERNA;CALLE RAMON GOMEZ DE LA SERNA Madrid Spain;40.44089;-3.3619
562;2019S029210;31/08/2019;19:10;CAMINO EN ZONA DENOMIDADA COMO ESPACIO M�XICO;-;BARAJAS;Choque contra obst�culo fijo;Despejado;Bicicleta;Conductor;DE 45 A 49 A�OS;Hombre;7.0;;Spain;Madrid;CAMINO EN ZONA DENOMIDADA COMO ESPACIO M�XICO;CAMINO EN ZONA DENOMIDADA COMO ESPACIO M�XICO Madrid Spain;40.42028045654297;-3.7057700157165527
563;2019S029194;31/08/2019;13:35;AUTOV. A-42, +00500S;-;CARABANCHEL;Colisi�n fronto-lateral;Despejado;Bicicleta;Conductor;DE 35 A 39 A�OS;Hombre;6.0;;Spain;Madrid;AUTOVIA A-42, +00500S;AUTOVIA A-42, +00500S Madrid Spain;40.39034;-3.71082
564;2019S029341;01/09/2019;21:40;AVDA. PABLO NERUDA;58;PUENTE DE VALLECAS;Colisi�n lateral;Despejado;Bicicleta;Conductor;DE 40 A 44 A�OS;Hombre;1.0;;Spain;Madrid;AVENIDA PABLO NERUDA;AVENIDA PABLO NERUDA Madrid Spain;40.38333;-3.64861
565;2019S029277;01/09/2019;15:22;CALL. EMBAJADORES;324;PUENTE DE VALLECAS;Choque contra obst�culo fijo;Despejado;Bicicleta;Conductor;DE 35 A 39 A�OS;Hombre;7.0;;Spain;Madrid;CALLE EMBAJADORES;CALLE EMBAJADORES Madrid Spain;40.39743;-3.69696
566;2019S029257;01/09/2019;8:25;AVDA. NUESTRA SE�ORA DE VALVANERA;155;LATINA;Alcance;Despejado;Bicicleta;Conductor;DE 45 A 49 A�OS;Hombre;3.0;;Spain;Madrid;AVENIDA NUESTRA SE�ORA DE VALVANERA;AVENIDA NUESTRA SE�ORA DE VALVANERA Madrid Spain;40.39143;-3.73803
567;2019S029460;02/09/2019;18:15;AVDA. NICETO ALCALA ZAMORA / AVDA. FRANCISCO PI Y MARGALL;-;HORTALEZA;Colisi�n fronto-lateral;Despejado;Bicicleta;Conductor;DE 15 A 17 A�OS;Hombre;7.0;;Spain;Madrid;AVENIDA NICETO ALCALA ZAMORA;AVENIDA NICETO ALCALA ZAMORA Madrid Spain;40.48739;-3.64568
568;2019S029358;02/09/2019;13:35;PASEO. DELICIAS; 65A;ARGANZUELA;Colisi�n fronto-lateral;Despejado;Bicicleta;Conductor;DE 45 A 49 A�OS;Mujer;5.0;;Spain;Madrid;PASEO DELICIAS;PASEO DELICIAS Madrid Spain;40.39567;-3.69458
569;2019S029640;03/09/2019;20:20;CALL. RUTILO;11;USERA;Colisi�n lateral;Despejado;Bicicleta;Conductor;DE 10 A 14 A�OS;Hombre;14.0;;Spain;Madrid;CALLE RUTILO;CALLE RUTILO Madrid Spain;40.3661;-3.68677
570;2019S029391;03/09/2019;16:00;CALL. SAN GERMAN / CALL. GENERAL CABRERA;-;TETU�N;Ca�da;Despejado;Bicicleta;Conductor;DE 35 A 39 A�OS;Hombre;7.0;;Spain;Madrid;CALLE SAN GERMAN;CALLE SAN GERMAN Madrid Spain;40.45647;-3.69614
571;2019S029497;04/09/2019;23:38;CALL. CLAVEL / CALL. CABALLERO DE GRACIA;-;CENTRO;Otro;Despejado;Bicicleta;Conductor;DE 25 A 29 A�OS;Mujer;1.0;;Spain;Madrid;CALLE CLAVEL;CALLE CLAVEL Madrid Spain;40.42018;-3.69949
572;2019S029485;04/09/2019;18:30;CALL. GENERAL ORAA / CALL. GENERAL PARDI�AS;-;SALAMANCA;Ca�da;Despejado;Bicicleta;Conductor;DE 30 A 34 A�OS;Mujer;6.0;;Spain;Madrid;CALLE GENERAL ORAA;CALLE GENERAL ORAA Madrid Spain;40.43616;-3.68338
573;2019S029650;04/09/2019;15:50;CALL. CAMINO VIEJO DE VILLAVERDE / CALL. UNIDAD;-;USERA;Colisi�n lateral;;Bicicleta;Conductor;DE 50 A 54 A�OS;Hombre;;;Spain;Madrid;CALLE CAMINO VIEJO DE VILLAVERDE;CALLE CAMINO VIEJO DE VILLAVERDE Madrid Spain;40.36869;-3.71098
574;2019S029444;04/09/2019;13:22;AVDA. ALBUFERA;144;PUENTE DE VALLECAS;Colisi�n fronto-lateral;Despejado;Bicicleta;Conductor;DE 25 A 29 A�OS;Hombre;7.0;;Spain;Madrid;AVENIDA ALBUFERA;AVENIDA ALBUFERA Madrid Spain;40.39447;-3.66191
575;2019S029437;04/09/2019;10:40;CALL. ALBERTO AGUILERA;16;CHAMBER�;Ca�da;Despejado;Bicicleta;Conductor;DE 25 A 29 A�OS;Hombre;1.0;;Spain;Madrid;CALLE ALBERTO AGUILERA;CALLE ALBERTO AGUILERA Madrid Spain;40.43002;-3.71024
576;2019S029644;05/09/2019;21:15;CALL. ARROYO DE LA MEDIA LEGUA / CALL. ALCALDE GARRIDO JUARISTI;-;MORATALAZ;Atropello a persona;Despejado;Bicicleta;Conductor;DE 35 A 39 A�OS;Hombre;14.0;;Spain;Madrid;CALLE ARROYO DE LA MEDIA LEGUA;CALLE ARROYO DE LA MEDIA LEGUA Madrid Spain;40.4123550000053;-3.6539550000182
577;2019S029644;05/09/2019;21:15;CALL. ARROYO DE LA MEDIA LEGUA / CALL. ALCALDE GARRIDO JUARISTI;-;MORATALAZ;Atropello a persona;Despejado;Bicicleta;Peat�n;DE 18 A 20 A�OS;Hombre;14.0;;Spain;Madrid;CALLE ARROYO DE LA MEDIA LEGUA;CALLE ARROYO DE LA MEDIA LEGUA Madrid Spain;40.4123550000053;-3.6539550000182
578;2019S029560;05/09/2019;19:25;CALL. FRANCOS RODRIGUEZ;14;TETU�N;Atropello a persona;Despejado;Bicicleta;Conductor;DE 25 A 29 A�OS;Hombre;14.0;;Spain;Madrid;CALLE FRANCOS RODRIGUEZ;CALLE FRANCOS RODRIGUEZ Madrid Spain;40.45662;-3.70627
579;2019S029560;05/09/2019;19:25;CALL. FRANCOS RODRIGUEZ;14;TETU�N;Atropello a persona;Despejado;Bicicleta;Peat�n;DE 0 A 5 A�OS;Hombre;7.0;;Spain;Madrid;CALLE FRANCOS RODRIGUEZ;CALLE FRANCOS RODRIGUEZ Madrid Spain;40.45662;-3.70627
580;2019S029556;05/09/2019;19:04;CALL. ALCALA / CALL. MARQUES DE CUBAS;-;CENTRO;Colisi�n lateral;Despejado;Bicicleta;Conductor;DE 35 A 39 A�OS;Mujer;2.0;;Spain;Madrid;CALLE ALCALA;CALLE ALCALA Madrid Spain;40.44614;-3.613
581;2019S029626;05/09/2019;18:05;CALL. ARTURO SORIA / CALL. ASUNCION PEREZ VIZCAINO;-;CIUDAD LINEAL;Colisi�n lateral;Despejado;Bicicleta;Conductor;DE 50 A 54 A�OS;Hombre;2.0;;Spain;Madrid;CALLE ARTURO SORIA;CALLE ARTURO SORIA Madrid Spain;40.4522;-3.65337
582;2019S029624;06/09/2019;13:45;AVDA. POBLADOS / AUTOV. A-42;-;CARABANCHEL;Colisi�n fronto-lateral;Despejado;Bicicleta;Conductor;DE 60 A 64 A�OS;Hombre;1.0;;Spain;Madrid;AVENIDA POBLADOS;AVENIDA POBLADOS Madrid Spain;40.3734;-3.73087
583;2019S029814;07/09/2019;13:00;PASEO. INFANTA ISABEL / ESTFE. ATOCHA;-;RETIRO;Alcance;Despejado;Bicicleta;Conductor;DE 45 A 49 A�OS;Hombre;14.0;;Spain;Madrid;PASEO INFANTA ISABEL;PASEO INFANTA ISABEL Madrid Spain;40.40707;-3.68856
584;2019S029817;07/09/2019;12:00;CALL. EMBAJADORES;216;ARGANZUELA;Colisi�n fronto-lateral;Despejado;Bicicleta;Conductor;DE 40 A 44 A�OS;Hombre;5.0;;Spain;Madrid;CALLE EMBAJADORES;CALLE EMBAJADORES Madrid Spain;40.39743;-3.69696
585;2019S029716;07/09/2019;5:35;CALL. SEGOVIA;29;CENTRO;Ca�da;Despejado;Bicicleta;Conductor;DE 25 A 29 A�OS;Hombre;2.0;;Spain;Madrid;CALLE SEGOVIA;CALLE SEGOVIA Madrid Spain;40.41389;-3.71493
586;2019S029888;08/09/2019;21:00;CALL. IRUN / CALL. CADARSO;-;MONCLOA-ARAVACA;Ca�da;Despejado;Bicicleta;Conductor;DE 25 A 29 A�OS;Hombre;7.0;;Spain;Madrid;CALLE IRUN;CALLE IRUN Madrid Spain;40.4221;-3.71727
587;2019S029862;08/09/2019;11:55;PARQUE LINEAL DEL MANZANARES;-;CARABANCHEL;Atropello a persona;Despejado;Bicicleta;Conductor;DE 40 A 44 A�OS;Hombre;6.0;;Spain;Madrid;PARQUE LINEAL DEL MANZANARES;PARQUE LINEAL DEL MANZANARES Madrid Spain;39.0;-3.367000102996826
588;2019S029862;08/09/2019;11:55;PARQUE LINEAL DEL MANZANARES;-;CARABANCHEL;Atropello a persona;Despejado;Bicicleta;Peat�n;DE 25 A 29 A�OS;Mujer;7.0;;Spain;Madrid;PARQUE LINEAL DEL MANZANARES;PARQUE LINEAL DEL MANZANARES Madrid Spain;39.0;-3.367000102996826
589;2019S029946;09/09/2019;18:35;PLAZA DE ORIENTE;-;CENTRO;Atropello a persona;Despejado;Bicicleta;Conductor;DE 18 A 20 A�OS;Mujer;14.0;;Spain;Madrid;PLAZA DE ORIENTE;PLAZA DE ORIENTE Madrid Spain;40.41823959350586;-3.711329936981201
590;2019S029946;09/09/2019;18:35;PLAZA DE ORIENTE;-;CENTRO;Atropello a persona;Despejado;Bicicleta;Peat�n;MAYOR DE 74 A�OS;Hombre;2.0;;Spain;Madrid;PLAZA DE ORIENTE;PLAZA DE ORIENTE Madrid Spain;40.41823959350586;-3.711329936981201
591;2019S030106;09/09/2019;13:20;IDB. PARQUE LINEAL DEL MANZANARES;0;PUENTE DE VALLECAS;Otro;Despejado;Bicicleta;Conductor;DE 18 A 20 A�OS;Hombre;6.0;;Spain;Madrid;IDB. PARQUE LINEAL DEL MANZANARES;IDB. PARQUE LINEAL DEL MANZANARES Madrid Spain;39.0;-3.367000102996826
592;2019S029873;09/09/2019;12:50;CALL. DON RAMON DE LA CRUZ;91;SALAMANCA;Atropello a persona;Despejado;Bicicleta;Conductor;DE 50 A 54 A�OS;Hombre;14.0;;Spain;Madrid;CALLE DON RAMON DE LA CRUZ;CALLE DON RAMON DE LA CRUZ Madrid Spain;40.4291;-3.68348
593;2019S029873;09/09/2019;12:50;CALL. DON RAMON DE LA CRUZ;91;SALAMANCA;Atropello a persona;Despejado;Bicicleta;Peat�n;DE 60 A 64 A�OS;Mujer;7.0;;Spain;Madrid;CALLE DON RAMON DE LA CRUZ;CALLE DON RAMON DE LA CRUZ Madrid Spain;40.4291;-3.68348
594;2019S029977;09/09/2019;6:50;AVDA. SAN FERMIN / AVDA. PERLA;-;USERA;Alcance;Despejado;Bicicleta;Conductor;DE 25 A 29 A�OS;Hombre;6.0;;Spain;Madrid;AVENIDA SAN FERMIN;AVENIDA SAN FERMIN Madrid Spain;40.37135;-3.69114
595;2019S030050;10/09/2019;22:15;PASEO. CASTELLANA;63;CHAMBER�;Colisi�n lateral;Despejado;Bicicleta;Conductor;DE 45 A 49 A�OS;Mujer;2.0;;Spain;Madrid;PASEO CASTELLANA;PASEO CASTELLANA Madrid Spain;40.45315;-3.69057
596;2019S030058;10/09/2019;15:40;CALL. PRINCIPE DE VERGARA;132;CHAMART�N;Alcance;Despejado;Bicicleta;Conductor;DE 40 A 44 A�OS;Hombre;7.0;;Spain;Madrid;CALLE PRINCIPE DE VERGARA;CALLE PRINCIPE DE VERGARA Madrid Spain;40.44303;-3.67851
597;2019S030052;10/09/2019;14:30;PLAZA. SAGRADOS CORAZONES / AVDA. CONCHA ESPINA;-;CHAMART�N;Ca�da;Despejado;Bicicleta;Conductor;DE 35 A 39 A�OS;Hombre;6.0;;Spain;Madrid;PLAZA SAGRADOS CORAZONES;PLAZA SAGRADOS CORAZONES Madrid Spain;40.45157;-3.68594
598;2019S030203;10/09/2019;13:15;CUSTA. SAN VICENTE / GTA. SAN VICENTE;-;MONCLOA-ARAVACA;Alcance;Despejado;Bicicleta;Conductor;DE 25 A 29 A�OS;Hombre;2.0;;Spain;Madrid;CUESTA SAN VICENTE;CUESTA SAN VICENTE Madrid Spain;40.42028045654297;-3.7057700157165527
599;2019S030194;10/09/2019;7:20;AVDA. NICETO ALCALA ZAMORA;4;HORTALEZA;Colisi�n lateral;Despejado;Bicicleta;Conductor;DE 45 A 49 A�OS;Mujer;2.0;;Spain;Madrid;AVENIDA NICETO ALCALA ZAMORA;AVENIDA NICETO ALCALA ZAMORA Madrid Spain;40.48739;-3.64568
600;2019S030159;11/09/2019;17:25;CALL. MESENA;112;HORTALEZA;Ca�da;Despejado;Bicicleta;Conductor;DE 50 A 54 A�OS;Mujer;7.0;;Spain;Madrid;CALLE MESENA;CALLE MESENA Madrid Spain;40.46355;-3.66218
601;2019S030034;11/09/2019;7:50;CALL. CORREO / PLAZA. PUERTA DEL SOL;-;CENTRO;Colisi�n fronto-lateral;Despejado;Bicicleta;Conductor;DE 35 A 39 A�OS;Mujer;5.0;;Spain;Madrid;CALLE CORREO;CALLE CORREO Madrid Spain;40.4161;-3.70422
602;2019S030261;12/09/2019;21:35;PASEO DE MIGUELA DEL BURGO (FRENTE CASANARE 6);-;HORTALEZA;Ca�da;Despejado;Bicicleta;Conductor;DE 50 A 54 A�OS;Hombre;7.0;;Spain;Madrid;PASEO DE MIGUELA DEL BURGO (FRENTE CASANARE 6);PASEO DE MIGUELA DEL BURGO (FRENTE CASANARE 6) Madrid Spain;40.42028045654297;-3.7057700157165527
603;2019S030259;12/09/2019;20:00;AVDA. NICETO ALCALA ZAMORA / AUTOV. M-11;-;HORTALEZA;Colisi�n fronto-lateral;Despejado;Bicicleta;Conductor;DE 55 A 59 A�OS;Hombre;7.0;;Spain;Madrid;AVENIDA NICETO ALCALA ZAMORA;AVENIDA NICETO ALCALA ZAMORA Madrid Spain;40.48739;-3.64568
604;2019S030131;12/09/2019;13:15;CALL. ALCALA;59;SALAMANCA;Ca�da;Despejado;Bicicleta;Conductor;DE 55 A 59 A�OS;Mujer;6.0;;Spain;Madrid;CALLE ALCALA;CALLE ALCALA Madrid Spain;40.44614;-3.613
605;2019S030124;12/09/2019;12:04;SAN MAXIMILIANO 49;-;CIUDAD LINEAL;Atropello a persona;Despejado;Bicicleta;Conductor;DE 55 A 59 A�OS;Hombre;7.0;;Spain;Madrid;SAN MAXIMILIANO 49;SAN MAXIMILIANO 49 Madrid Spain;40.4258;-3.65259
606;2019S030124;12/09/2019;12:04;SAN MAXIMILIANO 49;-;CIUDAD LINEAL;Atropello a persona;Despejado;Bicicleta;Peat�n;MAYOR DE 74 A�OS;Mujer;2.0;;Spain;Madrid;SAN MAXIMILIANO 49;SAN MAXIMILIANO 49 Madrid Spain;40.4258;-3.65259
607;2019S030118;12/09/2019;11:00;CALL. CARRION DE LOS CONDES;73;HORTALEZA;Atropello a persona;Despejado;Bicicleta;Conductor;DE 30 A 34 A�OS;Hombre;14.0;;Spain;Madrid;CALLE CARRION DE LOS CONDES;CALLE CARRION DE LOS CONDES Madrid Spain;40.47467;-3.65915
608;2019S030118;12/09/2019;11:00;CALL. CARRION DE LOS CONDES;73;HORTALEZA;Atropello a persona;Despejado;Bicicleta;Peat�n;MAYOR DE 74 A�OS;Mujer;1.0;;Spain;Madrid;CALLE CARRION DE LOS CONDES;CALLE CARRION DE LOS CONDES Madrid Spain;40.47467;-3.65915
609;2019S030537;13/09/2019;15:15;CALL. LOPE DE VEGA / PASEO. PRADO;-;CENTRO;Ca�da;Lluvia d�bil;Bicicleta;Conductor;DE 45 A 49 A�OS;Mujer;1.0;;Spain;Madrid;CALLE LOPE DE VEGA;CALLE LOPE DE VEGA Madrid Spain;40.41368;-3.69638
610;2019S030424;14/09/2019;16:19;CALL. LUCHANA;25;CHAMBER�;Ca�da;Lluvia d�bil;Bicicleta;Conductor;DE 30 A 34 A�OS;Hombre;7.0;;Spain;Madrid;CALLE LUCHANA;CALLE LUCHANA Madrid Spain;40.43089;-3.69968
611;2019S030311;14/09/2019;11:50;CALL. CERRO DEL MURMULLO;13;VILLA DE VALLECAS;Ca�da;Nublado;Bicicleta;Conductor;DE 70 A 74 A�OS;Hombre;7.0;;Spain;Madrid;CALLE CERRO DEL MURMULLO;CALLE CERRO DEL MURMULLO Madrid Spain;40.36521;-3.5806
612;2019S030398;14/09/2019;11:30;GTA. ANGEL CAIDO / CALL. FERNAN NU�EZ;-;RETIRO;Atropello a persona;Despejado;Bicicleta;Conductor;DE 25 A 29 A�OS;Hombre;14.0;;Spain;Madrid;GLORIETA ANGEL CAIDO;GLORIETA ANGEL CAIDO Madrid Spain;40.41082000732422;-3.6827199459075928
613;2019S030398;14/09/2019;11:30;GTA. ANGEL CAIDO / CALL. FERNAN NU�EZ;-;RETIRO;Atropello a persona;Despejado;Bicicleta;Peat�n;DE 70 A 74 A�OS;Mujer;6.0;;Spain;Madrid;GLORIETA ANGEL CAIDO;GLORIETA ANGEL CAIDO Madrid Spain;40.41082000732422;-3.6827199459075928
614;2019S030317;14/09/2019;1:49;CALL. ALCALA;70;SALAMANCA;Ca�da;Despejado;Bicicleta;Conductor;DE 21 A 24 A�OS;Hombre;7.0;;Spain;Madrid;CALLE ALCALA;CALLE ALCALA Madrid Spain;40.44614;-3.613
615;2019S030534;15/09/2019;21:45;PTA. TOLEDO / AVDA. GRAN VIA DE SAN FRANCISCO;-;CENTRO;Ca�da;Despejado;Bicicleta;Conductor;DE 30 A 34 A�OS;Hombre;1.0;;Spain;Madrid;PTA. TOLEDO;PTA. TOLEDO Madrid Spain;40.42028045654297;-3.7057700157165527
616;2019S030414;15/09/2019;9:20;CALL. SAN BENITO;35;TETU�N;Alcance;Despejado;Bicicleta;Conductor;DE 10 A 14 A�OS;Hombre;7.0;;Spain;Madrid;CALLE SAN BENITO;CALLE SAN BENITO Madrid Spain;40.46897;-3.69261
617;2019S030489;16/09/2019;17:00;CALL. ALCALA / CALL. VELAZQUEZ;-;SALAMANCA;Colisi�n lateral;Despejado;Bicicleta;Conductor;DE 35 A 39 A�OS;Hombre;6.0;;Spain;Madrid;CALLE ALCALA;CALLE ALCALA Madrid Spain;40.44614;-3.613
618;2019S030551;16/09/2019;15:50;PASEO. FLORIDA;13;MONCLOA-ARAVACA;Otro;Despejado;Bicicleta;Conductor;DE 60 A 64 A�OS;Hombre;7.0;;Spain;Madrid;PASEO FLORIDA;PASEO FLORIDA Madrid Spain;40.42427;-3.7248
619;2019S030577;17/09/2019;23:00;CALL. JOSE ABASCAL;31;CHAMBER�;Alcance;Despejado;Bicicleta;Conductor;DE 35 A 39 A�OS;Hombre;7.0;;Spain;Madrid;CALLE JOSE ABASCAL;CALLE JOSE ABASCAL Madrid Spain;40.43836;-3.69774
620;2019S030627;17/09/2019;20:05;CALL. MARROQUINA;5;MORATALAZ;Atropello a persona;Despejado;Bicicleta;Conductor;DE 6 A 9 A�OS;Hombre;14.0;;Spain;Madrid;CALLE MARROQUINA;CALLE MARROQUINA Madrid Spain;40.40865;-3.64792
621;2019S030627;17/09/2019;20:05;CALL. MARROQUINA;5;MORATALAZ;Atropello a persona;Despejado;Bicicleta;Peat�n;MAYOR DE 74 A�OS;Hombre;7.0;;Spain;Madrid;CALLE MARROQUINA;CALLE MARROQUINA Madrid Spain;40.40865;-3.64792
622;2019S030584;17/09/2019;10:10;PASEO. VIRGEN DEL PUERTO / PASEO. VIRGEN DEL PUERTO;-;ARGANZUELA;Alcance;Despejado;Bicicleta;Conductor;DE 40 A 44 A�OS;Hombre;;;Spain;Madrid;PASEO VIRGEN DEL PUERTO;PASEO VIRGEN DEL PUERTO Madrid Spain;40.40672;-3.72197
623;2019S030725;18/09/2019;19:40;CALL. DULCE CHACON / AVDA. INGENIERO EMILIO HERRERA;-;HORTALEZA;Colisi�n fronto-lateral;Despejado;Bicicleta;Conductor;DE 40 A 44 A�OS;Hombre;;;Spain;Madrid;CALLE DULCE CHACON;CALLE DULCE CHACON Madrid Spain;40.48548;-3.66699
624;2019S030636;18/09/2019;17:55;CALL. DOCTOR ESQUERDO;157;RETIRO;Colisi�n lateral;Despejado;Bicicleta;Conductor;DE 40 A 44 A�OS;Mujer;2.0;;Spain;Madrid;CALLE DOCTOR ESQUERDO;CALLE DOCTOR ESQUERDO Madrid Spain;40.41034;-3.66997
625;2019S030804;18/09/2019;17:23;CALL. MATILDE GAYO;19;USERA;Ca�da;Despejado;Bicicleta;Conductor;DE 50 A 54 A�OS;Mujer;6.0;;Spain;Madrid;CALLE MATILDE GAYO;CALLE MATILDE GAYO Madrid Spain;40.38953;-3.70324
626;2019S030632;18/09/2019;15:20;CALL. MAYOR;26;CENTRO;Atropello a persona;Despejado;Bicicleta;Conductor;DE 21 A 24 A�OS;Hombre;14.0;;Spain;Madrid;CALLE MAYOR;CALLE MAYOR Madrid Spain;40.41632;-3.70659
627;2019S030632;18/09/2019;15:20;CALL. MAYOR;26;CENTRO;Atropello a persona;Despejado;Bicicleta;Peat�n;DE 65 A 69 A�OS;Hombre;2.0;;Spain;Madrid;CALLE MAYOR;CALLE MAYOR Madrid Spain;40.41632;-3.70659
628;2019S030598;18/09/2019;10:00;PLAZA DEL CINE CALLE VIRIDIANA;-;PUENTE DE VALLECAS;Colisi�n fronto-lateral;Despejado;Bicicleta;Conductor;DE 45 A 49 A�OS;Hombre;7.0;;Spain;Madrid;PLAZA DEL CINE CALLE VIRIDIANA;PLAZA DEL CINE CALLE VIRIDIANA Madrid Spain;40.37883;-3.65521
629;2019S030726;19/09/2019;17:50;AVENIDA GENERAL PER�N CON C/ ORENSE;-;TETU�N;Colisi�n fronto-lateral;Despejado;Bicicleta;Conductor;DE 35 A 39 A�OS;Hombre;5.0;;Spain;Madrid;AVENIDA GENERAL PER�N CON CALLE ORENSE;AVENIDA GENERAL PER�N CON CALLE ORENSE Madrid Spain;40.45235;-3.69503
630;2019S030757;19/09/2019;17:25;CALL. GRAN VIA / PLAZA. CALLAO;-;CENTRO;Colisi�n lateral;Despejado;Bicicleta;Conductor;MAYOR DE 74 A�OS;Mujer;7.0;;Spain;Madrid;CALLE GRAN VIA;CALLE GRAN VIA Madrid Spain;40.42069;-3.70659
631;2019S030697;19/09/2019;13:15;AVDA. ENTREVIAS / CALL. PADRE LLANOS;-;PUENTE DE VALLECAS;Colisi�n frontal;Despejado;Bicicleta;Conductor;DE 50 A 54 A�OS;Hombre;2.0;;Spain;Madrid;AVENIDA ENTREVIAS;AVENIDA ENTREVIAS Madrid Spain;40.38362;-3.66989
632;2019S030697;19/09/2019;13:15;AVDA. ENTREVIAS / CALL. PADRE LLANOS;-;PUENTE DE VALLECAS;Colisi�n frontal;Despejado;Bicicleta;Conductor;DE 21 A 24 A�OS;Hombre;14.0;;Spain;Madrid;AVENIDA ENTREVIAS;AVENIDA ENTREVIAS Madrid Spain;40.38362;-3.66989
633;2019S030783;19/09/2019;10:40;PASEO. ACACIAS;3;ARGANZUELA;Atropello a persona;Despejado;Bicicleta;Conductor;DE 25 A 29 A�OS;Hombre;;;Spain;Madrid;PASEO ACACIAS;PASEO ACACIAS Madrid Spain;40.40331;-3.70874
634;2019S030783;19/09/2019;10:40;PASEO. ACACIAS;3;ARGANZUELA;Atropello a persona;Despejado;Bicicleta;Peat�n;DE 65 A 69 A�OS;Mujer;;;Spain;Madrid;PASEO ACACIAS;PASEO ACACIAS Madrid Spain;40.40331;-3.70874
