;HORA;CALLE;NUMERO;LESIVIDAD*
3050; 18:00;PUERTA DE LAS MORERAS                                                                               ;0;2.0
3051; 20:00;CALLE DEL PRINCIPE DE VERGARA NUM                                                                   ;42;2.0
3052; 16:00;CALLE DE CARRETAS NUM                                                                               ;27;14.0
3053; 8:00 ;CALLE DE ARTURO SORIA NUM                                                                           ;31;2.0
3054; 15:00;CALLE DE CEDACEROS NUM                                                                              ;5;2.0
3055; 15:00;CALLE DE ALCALA NUM                                                                                 ;218;2.0
3056; 12:00;CARRETERA DE COLMENAR VIEJO KM.                                                                     ;15500;2.0
3057; 12:00;CALLE DE ALCALA - PLAZA DE LA INDEPENDENCIA                                                         ;0;2.0
3058; 20:00;CALLE DE MIGUEL ANGEL - PASEO DEL GENERAL MARTINEZ CAMPOS                                           ;0;2.0
3059; 14:00;CALLE DE CHIQUINQUIRA - CALLE DEL NEVADO DEL CUMBAL                                                 ;0;2.0
3060; 20:00;CALLE DE LA TORTA NUM                                                                               ;3;14.0
3061; 9:00 ;CALLE DEL GENERAL RICARDOS NUM                                                                      ;26;2.0
3062; 12:00;PARQUE DEL RETIRO - PASEO DEL FERNAN NU�EZ                                                          ;0;2.0
3063; 18:00;CALLE DE SANTA SUSANA NUM                                                                           ;55;2.0
3064; 10:00;CALLE DE CAVANILLES NUM                                                                             ;32;2.0
3065; 17:00;CALLE DE MALMOE NUM                                                                                 ;3;2.0
3066; 20:00;CALLE DE BERRUGUETE - CALLE DE BURGOS                                                               ;0;2.0
3067; 9:00 ;PARQUE DEL RETIRO - PLAZA DE LA INDEPENDENCIA                                                       ;0;2.0
3068; 13:00;CALLE DE JOSE ARCONES GIL NUM                                                                       ;6;14.0
3069; 16:00;CALLE DE ARANJUEZ - CALLE DE OLITE                                                                  ;0;2.0
3070; 13:00;CALLE DE SOFIA NUM                                                                                  ;44;2.0
3071; 17:00;CALLE DE RAFAEL SALGADO - PASEO DE LA CASTELLANA                                                    ;0;2.0
3072; 13:00;AVENIDA DE NICETO ALCALA ZAMORA NUM                                                                 ;52;2.0
3073; 17:00;CALLE DE BRAVO MURILLO NUM                                                                          ;262;2.0
3074; 17:00;CALLE  MAYOR NUM                                                                                    ;25;2.0
3075; 15:00;CALLE DE SERRANO JOVER NUM                                                                          ;6;2.0
3076; 19:00;CALLE DE ALCALA - PLAZA DE LA INDEPENDENCIA                                                         ;0;2.0
3077; 20:00;CARRETERA DE VILLAVERDE A VALLECAS KM.                                                              ;3000;2.0
3078; 9:00 ;PASEO DE LA CASTELLANA NUM                                                                          ;2;14.0
3079; 13:00;AUTOVIA  M-30 CALZADA 2 KM.                                                                         ;29400;2.0
3080; 16:00;AVENIDA DE LA CIUDAD DE BARCELONA NUM                                                               ;5;14.0
3081; 16:00;PASEO DE LA ERMITA DEL SANTO NUM                                                                    ;66;2.0
3082; 21:00;CARRERA DE SAN JERONIMO - PLAZA DE CANALEJAS                                                        ;0;14.0
3083; 9:00 ;CALLE  REAL DE ARGANDA - CALLE DE PE�ARANDA DE BRACAMONTE                                           ;0;2.0
3084; 16:00;CALLE DE TOLEDO - PASEO DEL DOCTOR VALLEJO NAGERA                                                   ;0;2.0
3085; 19:00;CALLE DE JULIA GARCIA BOUTAN - CALLE DE SOFIA                                                       ;0;2.0
3086; 00:00;CALLE DE SILVANO NUM                                                                                ;77;2.0
3087; 11:00;AVENIDA DE LOS POBLADOS - CAMINO  VIEJO DE VILLAVERDE                                               ;0;2.0
3088; 9:00 ;AVENIDA DE BONN - AVENIDA DE BRUSELAS                                                               ;0;3.0
3089; 13:00;CALLE DE LOS HERMANOS GARCIA NOBLEJAS NUM                                                           ;66;2.0
3090; 21:00;AVENIDA DEL GENERAL PERON NUM                                                                       ;30;2.0
3091; 4:00 ;CALLE DE COLON - CALLE DE FUENCARRAL                                                                ;0;2.0
3092; 15:00;CARRETERA  ANTIGUA DE EL PARDO A FUENCARRAL NUM                                                     ;1;3.0
3093; 19:00;PLAZA DE ALONSO MARTINEZ NUM                                                                        ;1;2.0
3094; 22:00;CALLE DE FRANCISCO SILVELA - CALLE DE MEJICO                                                        ;0;2.0
3095; 12:00;PASEO DE LA CASTELLANA - PLAZA DE SAN JUAN DE LA CRUZ                                               ;0;2.0
3096; 22:00;PASEO DE LA CASTELLANA - PLAZA DE SAN JUAN DE LA CRUZ                                               ;          ;2.0
3097; 8:00 ;CALLE  30  18RM KM.                                                                                 ;250;2.0
3098; 10:00;AVENIDA DE CANILLEJAS A VICALVARO - CALLE DE SOFIA                                                  ;0;2.0
3099; 13:00;CALLE DE AQUILINO DOMINGUEZ - CALLE DE DULCINEA                                                     ;0;2.0
3100; 20:00;PASEO DE SANTA MARIA DE LA CABEZA NUM                                                               ;26;2.0
3101; 21:00;AVENIDA DE MENENDEZ PELAYO - CALLE DEL POETA ESTEBAN DE VILLEGAS                                    ;0;2.0
3102; 17:00;CALLE DE GENOVA - PLAZA DE COLON                                                                    ;0;2.0
3103; 18:00;CALLE DE VALDESANGIL NUM                                                                            ;13;2.0
3104; 20:00;CALLE DE MALMOE - PLAZA DE ALSACIA                                                                  ;0;2.0
3105; 14:00;CALLE DE VILLABLANCA NUM                                                                            ;75;2.0
3106; 16:00;CALLE DE ALCALA NUM                                                                                 ;44;2.0
3107; 18:00;CALLE DE ATOCHA NUM                                                                                 ;60;14.0
3108; 19:00;PARQUE DE MADRID RIO (RIBERA ESTE) KM.                                                              ;6300;14.0
3109; 20:00;AVENIDA DE MONTECARMELO - CALLE DE LOS MONASTERIOS DE SUSO Y YUSO                                   ;0;14.0
3110; 10:00;CALLE DEL ACONCAGUA NUM                                                                             ;2;3.0
3111; 13:00;CALLE DE NARVAEZ - CALLE DE O'DONNELL                                                               ;0;2.0
3112; 13:00;AUTOVIA  M-40 - CARRETERA DE SAN BLAS A COSLADA                                                     ;0;2.0
3113; 12:00;CALLE DEL BERROCAL - CALLE DEL CANCHAL                                                              ;0;2.0
3114; 16:00;CALLE  IMPERIAL NUM                                                                                 ;16;2.0
3115; 20:00;AVENIDA DEL MAYORAZGO - CALLE DE CINCOVILLAS                                                        ;0;2.0
3116; 21:00;PASEO DE LA ESPERANZA NUM                                                                           ;17;3.0
3117; 6:00 ;AVENIDA DE LOS ROSALES NUM                                                                          ;200;2.0
3118; 8:00 ;RONDA DE ATOCHA NUM                                                                                 ;10;2.0
3119; 10:00;PLAZA DE LA PUERTA DEL SOL NUM                                                                      ;13;14.0
3120; 12:00;CALLE DE SAN BARTOLOME - CALLE DE SAN MARCOS                                                        ;0;2.0
3121; 13:00;CALLE DE ALCALA - PLAZA DE CIBELES                                                                  ;0;2.0
3122; 00:00;PASEO DE LAS DELICIAS NUM                                                                           ;61;2.0
3123; 1:00 ;CALLE DE CANDILEJAS - CALLE DE LA REINA DE AFRICA                                                   ;0;2.0
